time,th,Dth,psi,Dpsi,r,Dr,phi,Dphi,u,mode
1.3526731E-01,1.0483189E+00,1.5301685E+01,3.3820785E-01,4.3976220E+00,9.0234210E-02,0.0000000E+00,6.8652300E+00,1.0541858E+02,2.0000000E-01,1.0000000E+00
1.3626731E-01,1.0636749E+00,1.5410177E+01,3.4261345E-01,4.4135332E+00,9.0234210E-02,0.0000000E+00,6.9710959E+00,1.0631364E+02,2.0000000E-01,1.0000000E+00
1.3726731E-01,1.0791393E+00,1.5518597E+01,3.4703481E-01,4.4291327E+00,9.0234210E-02,0.0000000E+00,7.0778580E+00,1.0721101E+02,2.0000000E-01,1.0000000E+00
1.3826731E-01,1.0947120E+00,1.5626945E+01,3.5147161E-01,4.4444199E+00,9.0234210E-02,0.0000000E+00,7.1855187E+00,1.0811070E+02,2.0000000E-01,1.0000000E+00
1.3926731E-01,1.1103931E+00,1.5735220E+01,3.5592355E-01,4.4593945E+00,9.0234210E-02,0.0000000E+00,7.2940802E+00,1.0901271E+02,2.0000000E-01,1.0000000E+00
1.4026731E-01,1.1261825E+00,1.5843423E+01,3.6039030E-01,4.4740560E+00,9.0234210E-02,0.0000000E+00,7.4035449E+00,1.0991705E+02,2.0000000E-01,1.0000000E+00
1.4126731E-01,1.1420800E+00,1.5951553E+01,3.6487155E-01,4.4884039E+00,9.0234210E-02,0.0000000E+00,7.5139151E+00,1.1082372E+02,2.0000000E-01,1.0000000E+00
1.4226731E-01,1.1580855E+00,1.6059611E+01,3.6936700E-01,4.5024380E+00,9.0234210E-02,0.0000000E+00,7.6251931E+00,1.1173273E+02,2.0000000E-01,1.0000000E+00
1.4326731E-01,1.1741992E+00,1.6167597E+01,3.7387632E-01,4.5161579E+00,9.0234210E-02,0.0000000E+00,7.7373813E+00,1.1264408E+02,2.0000000E-01,1.0000000E+00
1.4426731E-01,1.1904207E+00,1.6275510E+01,3.7839921E-01,4.5295633E+00,9.0234210E-02,0.0000000E+00,7.8504821E+00,1.1355776E+02,2.0000000E-01,1.0000000E+00
1.4526731E-01,1.2067502E+00,1.6383351E+01,3.8293535E-01,4.5426540E+00,9.0234210E-02,0.0000000E+00,7.9644976E+00,1.1447379E+02,2.0000000E-01,1.0000000E+00
1.4626731E-01,1.2231874E+00,1.6491119E+01,3.8748441E-01,4.5554297E+00,9.0234210E-02,0.0000000E+00,8.0794304E+00,1.1539216E+02,2.0000000E-01,1.0000000E+00
1.4726731E-01,1.2397324E+00,1.6598815E+01,3.9204610E-01,4.5678903E+00,9.0234210E-02,0.0000000E+00,8.1952827E+00,1.1631288E+02,2.0000000E-01,1.0000000E+00
1.4826731E-01,1.2563850E+00,1.6706438E+01,3.9662009E-01,4.5800355E+00,9.0234210E-02,0.0000000E+00,8.3120570E+00,1.1723594E+02,2.0000000E-01,1.0000000E+00
1.4926731E-01,1.2731452E+00,1.6813989E+01,4.0120607E-01,4.5918653E+00,9.0234210E-02,0.0000000E+00,8.4297554E+00,1.1816136E+02,2.0000000E-01,1.0000000E+00
1.5026731E-01,1.2900130E+00,1.6921468E+01,4.0580372E-01,4.6033796E+00,9.0234210E-02,0.0000000E+00,8.5483805E+00,1.1908913E+02,2.0000000E-01,1.0000000E+00
1.5126731E-01,1.3069881E+00,1.7028874E+01,4.1041272E-01,4.6145783E+00,9.0234210E-02,0.0000000E+00,8.6679344E+00,1.2001924E+02,2.0000000E-01,1.0000000E+00
1.5226731E-01,1.3240707E+00,1.7136208E+01,4.1503277E-01,4.6254613E+00,9.0234210E-02,0.0000000E+00,8.7884197E+00,1.2095171E+02,2.0000000E-01,1.0000000E+00
1.5326731E-01,1.3412605E+00,1.7243469E+01,4.1966354E-01,4.6360287E+00,9.0234210E-02,0.0000000E+00,8.9098386E+00,1.2188653E+02,2.0000000E-01,1.0000000E+00
1.5426731E-01,1.3585576E+00,1.7350657E+01,4.2430472E-01,4.6462805E+00,9.0234210E-02,0.0000000E+00,9.0321936E+00,1.2282370E+02,2.0000000E-01,1.0000000E+00
1.5526731E-01,1.3759618E+00,1.7457774E+01,4.2895599E-01,4.6562168E+00,9.0234210E-02,0.0000000E+00,9.1554868E+00,1.2376322E+02,2.0000000E-01,1.0000000E+00
1.5626731E-01,1.3934731E+00,1.7564818E+01,4.3361705E-01,4.6658376E+00,9.0234210E-02,0.0000000E+00,9.2797208E+00,1.2470509E+02,2.0000000E-01,1.0000000E+00
1.5726731E-01,1.4110914E+00,1.7671789E+01,4.3828756E-01,4.6751432E+00,9.0234210E-02,0.0000000E+00,9.4048978E+00,1.2564930E+02,2.0000000E-01,1.0000000E+00
1.5826731E-01,1.4288167E+00,1.7778688E+01,4.4296723E-01,4.6841336E+00,9.0234210E-02,0.0000000E+00,9.5310202E+00,1.2659587E+02,2.0000000E-01,1.0000000E+00
1.5926731E-01,1.4466488E+00,1.7885515E+01,4.4765573E-01,4.6928090E+00,9.0234210E-02,0.0000000E+00,9.6580903E+00,1.2754478E+02,2.0000000E-01,1.0000000E+00
1.6026731E-01,1.4645877E+00,1.7992269E+01,4.5235274E-01,4.7011698E+00,9.0234210E-02,0.0000000E+00,9.7861105E+00,1.2849603E+02,2.0000000E-01,1.0000000E+00
1.6126731E-01,1.4826333E+00,1.8098951E+01,4.5705796E-01,4.7092161E+00,9.0234210E-02,0.0000000E+00,9.9150831E+00,1.2944962E+02,2.0000000E-01,1.0000000E+00
1.6226731E-01,1.5007856E+00,1.8205561E+01,4.6177107E-01,4.7169482E+00,9.0234210E-02,0.0000000E+00,1.0045011E+01,1.3040555E+02,2.0000000E-01,1.0000000E+00
1.6326731E-01,1.5190444E+00,1.8312099E+01,4.6649175E-01,4.7243665E+00,9.0234210E-02,0.0000000E+00,1.0175895E+01,1.3136382E+02,2.0000000E-01,1.0000000E+00
1.6426731E-01,1.5374097E+00,1.8418564E+01,4.7121970E-01,4.7314713E+00,9.0234210E-02,0.0000000E+00,1.0307739E+01,1.3232442E+02,2.0000000E-01,1.0000000E+00
1.6526731E-01,1.5558815E+00,1.8524957E+01,4.7595459E-01,4.7382630E+00,9.0234210E-02,0.0000000E+00,1.0440545E+01,1.3328735E+02,2.0000000E-01,1.0000000E+00
1.6626731E-01,1.5744596E+00,1.8631278E+01,4.8069612E-01,4.7447420E+00,9.0234210E-02,0.0000000E+00,1.0574314E+01,1.3425261E+02,2.0000000E-01,1.0000000E+00
1.6726731E-01,1.5931440E+00,1.8737527E+01,4.8544397E-01,4.7509087E+00,9.0234210E-02,0.0000000E+00,1.0709051E+01,1.3522018E+02,2.0000000E-01,1.0000000E+00
1.6826731E-01,1.6119346E+00,1.8843704E+01,4.9019783E-01,4.7567636E+00,9.0234210E-02,0.0000000E+00,1.0844756E+01,1.3619007E+02,2.0000000E-01,1.0000000E+00
1.6926731E-01,1.6308314E+00,1.8949808E+01,4.9495739E-01,4.7623073E+00,9.0234210E-02,0.0000000E+00,1.0981432E+01,1.3716228E+02,2.0000000E-01,1.0000000E+00
1.7026731E-01,1.6498342E+00,1.9055841E+01,4.9972234E-01,4.7675402E+00,9.0234210E-02,0.0000000E+00,1.1119081E+01,1.3813680E+02,2.0000000E-01,1.0000000E+00
1.7126731E-01,1.6689431E+00,1.9161802E+01,5.0449237E-01,4.7724629E+00,9.0234210E-02,0.0000000E+00,1.1257706E+01,1.3911361E+02,2.0000000E-01,1.0000000E+00
1.7226731E-01,1.6881578E+00,1.9267690E+01,5.0926717E-01,4.7770760E+00,9.0234210E-02,0.0000000E+00,1.1397309E+01,1.4009273E+02,2.0000000E-01,1.0000000E+00
1.7326731E-01,1.7074784E+00,1.9373507E+01,5.1404642E-01,4.7813802E+00,9.0234210E-02,0.0000000E+00,1.1537892E+01,1.4107414E+02,2.0000000E-01,1.0000000E+00
1.7426731E-01,1.7269048E+00,1.9479252E+01,5.1882982E-01,4.7853761E+00,9.0234210E-02,0.0000000E+00,1.1679458E+01,1.4205783E+02,2.0000000E-01,1.0000000E+00
1.7526731E-01,1.7464369E+00,1.9584926E+01,5.2361707E-01,4.7890643E+00,9.0234210E-02,0.0000000E+00,1.1822009E+01,1.4304381E+02,2.0000000E-01,1.0000000E+00
1.7626731E-01,1.7660746E+00,1.9690528E+01,5.2840785E-01,4.7924456E+00,9.0234210E-02,0.0000000E+00,1.1965546E+01,1.4403205E+02,2.0000000E-01,1.0000000E+00
1.7726731E-01,1.7858179E+00,1.9796058E+01,5.3320186E-01,4.7955206E+00,9.0234210E-02,0.0000000E+00,1.2110073E+01,1.4502257E+02,2.0000000E-01,1.0000000E+00
1.7826731E-01,1.8056667E+00,1.9901516E+01,5.3799879E-01,4.7982903E+00,9.0234210E-02,0.0000000E+00,1.2255592E+01,1.4601535E+02,2.0000000E-01,1.0000000E+00
1.7926731E-01,1.8256209E+00,2.0006903E+01,5.4279834E-01,4.8007553E+00,9.0234210E-02,0.0000000E+00,1.2402105E+01,1.4701038E+02,2.0000000E-01,1.0000000E+00
1.8026731E-01,1.8456805E+00,2.0112218E+01,5.4760020E-01,4.8029165E+00,9.0234210E-02,0.0000000E+00,1.2549614E+01,1.4800766E+02,2.0000000E-01,1.0000000E+00
1.8126731E-01,1.8658454E+00,2.0217463E+01,5.5240407E-01,4.8047748E+00,9.0234210E-02,0.0000000E+00,1.2698121E+01,1.4900717E+02,2.0000000E-01,1.0000000E+00
1.8226731E-01,1.8861154E+00,2.0322635E+01,5.5720965E-01,4.8063309E+00,9.0234210E-02,0.0000000E+00,1.2847629E+01,1.5000892E+02,2.0000000E-01,1.0000000E+00
1.8326731E-01,1.9064906E+00,2.0427737E+01,5.6201663E-01,4.8075858E+00,9.0234210E-02,0.0000000E+00,1.2998139E+01,1.5101289E+02,2.0000000E-01,1.0000000E+00
1.8426731E-01,1.9269709E+00,2.0532767E+01,5.6682472E-01,4.8085405E+00,9.0234210E-02,0.0000000E+00,1.3149655E+01,1.5201908E+02,2.0000000E-01,1.0000000E+00
1.8526731E-01,1.9475561E+00,2.0637726E+01,5.7163361E-01,4.8091958E+00,9.0234210E-02,0.0000000E+00,1.3302178E+01,1.5302747E+02,2.0000000E-01,1.0000000E+00
1.8626731E-01,1.9682463E+00,2.0742615E+01,5.7644301E-01,4.8095528E+00,9.0234210E-02,0.0000000E+00,1.3455711E+01,1.5403806E+02,2.0000000E-01,1.0000000E+00
1.8726731E-01,1.9890413E+00,2.0847432E+01,5.8125262E-01,4.8096125E+00,9.0234210E-02,0.0000000E+00,1.3610255E+01,1.5505084E+02,2.0000000E-01,1.0000000E+00
1.8826731E-01,2.0099411E+00,2.0952178E+01,5.8606214E-01,4.8093758E+00,9.0234210E-02,0.0000000E+00,1.3765813E+01,1.5606579E+02,2.0000000E-01,1.0000000E+00
1.8926731E-01,2.0309457E+00,2.1056854E+01,5.9087127E-01,4.8088439E+00,9.0234210E-02,0.0000000E+00,1.3922388E+01,1.5708292E+02,2.0000000E-01,1.0000000E+00
1.9026731E-01,2.0520548E+00,2.1161459E+01,5.9567973E-01,4.8080178E+00,9.0234210E-02,0.0000000E+00,1.4079980E+01,1.5810221E+02,2.0000000E-01,1.0000000E+00
1.9126731E-01,2.0732685E+00,2.1265993E+01,6.0048721E-01,4.8068986E+00,9.0234210E-02,0.0000000E+00,1.4238593E+01,1.5912365E+02,2.0000000E-01,1.0000000E+00
1.9226731E-01,2.0945868E+00,2.1370456E+01,6.0529343E-01,4.8054875E+00,9.0234210E-02,0.0000000E+00,1.4398228E+01,1.6014723E+02,2.0000000E-01,1.0000000E+00
1.9326731E-01,2.1160094E+00,2.1474850E+01,6.1009809E-01,4.8037855E+00,9.0234210E-02,0.0000000E+00,1.4558888E+01,1.6117294E+02,2.0000000E-01,1.0000000E+00
1.9426731E-01,2.1375365E+00,2.1579172E+01,6.1490090E-01,4.8017939E+00,9.0234210E-02,0.0000000E+00,1.4720575E+01,1.6220076E+02,2.0000000E-01,1.0000000E+00
1.9526731E-01,2.1591678E+00,2.1683425E+01,6.1970158E-01,4.7995139E+00,9.0234210E-02,0.0000000E+00,1.4883290E+01,1.6323070E+02,2.0000000E-01,1.0000000E+00
1.9626731E-01,2.1809033E+00,2.1787607E+01,6.2449983E-01,4.7969466E+00,9.0234210E-02,0.0000000E+00,1.5047037E+01,1.6426274E+02,2.0000000E-01,1.0000000E+00
1.9726731E-01,2.2027429E+00,2.1891719E+01,6.2929538E-01,4.7940933E+00,9.0234210E-02,0.0000000E+00,1.5211816E+01,1.6529686E+02,2.0000000E-01,1.0000000E+00
1.9826731E-01,2.2246867E+00,2.1995762E+01,6.3408793E-01,4.7909553E+00,9.0234210E-02,0.0000000E+00,1.5377631E+01,1.6633306E+02,2.0000000E-01,1.0000000E+00
1.9926731E-01,2.2467344E+00,2.2099734E+01,6.3887719E-01,4.7875339E+00,9.0234210E-02,0.0000000E+00,1.5544483E+01,1.6737133E+02,2.0000000E-01,1.0000000E+00
2.0026731E-01,2.2688861E+00,2.2203637E+01,6.4366290E-01,4.7838302E+00,9.0234210E-02,0.0000000E+00,1.5712374E+01,1.6841165E+02,2.0000000E-01,1.0000000E+00
2.0126731E-01,2.2911417E+00,2.2307469E+01,6.4844476E-01,4.7798458E+00,9.0234210E-02,0.0000000E+00,1.5881307E+01,1.6945400E+02,2.0000000E-01,1.0000000E+00
2.0226731E-01,2.3135011E+00,2.2411233E+01,6.5322250E-01,4.7755819E+00,9.0234210E-02,0.0000000E+00,1.6051283E+01,1.7049839E+02,2.0000000E-01,1.0000000E+00
2.0326731E-01,2.3359641E+00,2.2514926E+01,6.5799583E-01,4.7710398E+00,9.0234210E-02,0.0000000E+00,1.6222304E+01,1.7154480E+02,2.0000000E-01,1.0000000E+00
2.0426731E-01,2.3585309E+00,2.2618551E+01,6.6276449E-01,4.7662210E+00,9.0234210E-02,0.0000000E+00,1.6394373E+01,1.7259320E+02,2.0000000E-01,1.0000000E+00
2.0526731E-01,2.3812012E+00,2.2722106E+01,6.6752818E-01,4.7611269E+00,9.0234210E-02,0.0000000E+00,1.6567492E+01,1.7364361E+02,2.0000000E-01,1.0000000E+00
2.0626731E-01,2.4039751E+00,2.2825592E+01,6.7228665E-01,4.7557588E+00,9.0234210E-02,0.0000000E+00,1.6741661E+01,1.7469599E+02,2.0000000E-01,1.0000000E+00
2.0726731E-01,2.4268524E+00,2.2929008E+01,6.7703961E-01,4.7501183E+00,9.0234210E-02,0.0000000E+00,1.6916884E+01,1.7575033E+02,2.0000000E-01,1.0000000E+00
2.0826731E-01,2.4498331E+00,2.3032356E+01,6.8178679E-01,4.7442067E+00,9.0234210E-02,0.0000000E+00,1.7093163E+01,1.7680663E+02,2.0000000E-01,1.0000000E+00
2.0926731E-01,2.4729171E+00,2.3135635E+01,6.8652793E-01,4.7380255E+00,9.0234210E-02,0.0000000E+00,1.7270498E+01,1.7786487E+02,2.0000000E-01,1.0000000E+00
2.1026731E-01,2.4961043E+00,2.3238845E+01,6.9126276E-01,4.7315763E+00,9.0234210E-02,0.0000000E+00,1.7448893E+01,1.7892504E+02,2.0000000E-01,1.0000000E+00
2.1126731E-01,2.5193947E+00,2.3341987E+01,6.9599100E-01,4.7248605E+00,9.0234210E-02,0.0000000E+00,1.7628349E+01,1.7998712E+02,2.0000000E-01,1.0000000E+00
2.1226731E-01,2.5427883E+00,2.3445060E+01,7.0071239E-01,4.7178797E+00,9.0234210E-02,0.0000000E+00,1.7808868E+01,1.8105111E+02,2.0000000E-01,1.0000000E+00
2.1326731E-01,2.5662848E+00,2.3548064E+01,7.0542667E-01,4.7106353E+00,9.0234210E-02,0.0000000E+00,1.7990452E+01,1.8211697E+02,2.0000000E-01,1.0000000E+00
2.1426731E-01,2.5898844E+00,2.3651001E+01,7.1013357E-01,4.7031290E+00,9.0234210E-02,0.0000000E+00,1.8173102E+01,1.8318471E+02,2.0000000E-01,1.0000000E+00
2.1526731E-01,2.6135868E+00,2.3753869E+01,7.1483284E-01,4.6953623E+00,9.0234210E-02,0.0000000E+00,1.8356822E+01,1.8425431E+02,2.0000000E-01,1.0000000E+00
2.1626731E-01,2.6373921E+00,2.3856669E+01,7.1952421E-01,4.6873369E+00,9.0234210E-02,0.0000000E+00,1.8541612E+01,1.8532576E+02,2.0000000E-01,1.0000000E+00
2.1726731E-01,2.6613001E+00,2.3959401E+01,7.2420743E-01,4.6790542E+00,9.0234210E-02,0.0000000E+00,1.8727474E+01,1.8639903E+02,2.0000000E-01,1.0000000E+00
2.1826731E-01,2.6853109E+00,2.4062066E+01,7.2888223E-01,4.6705159E+00,9.0234210E-02,0.0000000E+00,1.8914410E+01,1.8747412E+02,2.0000000E-01,1.0000000E+00
2.1926731E-01,2.7094242E+00,2.4164662E+01,7.3354837E-01,4.6617236E+00,9.0234210E-02,0.0000000E+00,1.9102423E+01,1.8855100E+02,2.0000000E-01,1.0000000E+00
2.2026731E-01,2.7336402E+00,2.4267191E+01,7.3820560E-01,4.6526790E+00,9.0234210E-02,0.0000000E+00,1.9291513E+01,1.8962968E+02,2.0000000E-01,1.0000000E+00
2.2126731E-01,2.7579586E+00,2.4369653E+01,7.4285365E-01,4.6433837E+00,9.0234210E-02,0.0000000E+00,1.9481683E+01,1.9071013E+02,2.0000000E-01,1.0000000E+00
2.2226731E-01,2.7823794E+00,2.4472048E+01,7.4749228E-01,4.6338394E+00,9.0234210E-02,0.0000000E+00,1.9672934E+01,1.9179233E+02,2.0000000E-01,1.0000000E+00
2.2326731E-01,2.8069027E+00,2.4574375E+01,7.5212125E-01,4.6240478E+00,9.0234210E-02,0.0000000E+00,1.9865268E+01,1.9287628E+02,2.0000000E-01,1.0000000E+00
2.2426731E-01,2.8315282E+00,2.4676635E+01,7.5674029E-01,4.6140105E+00,9.0234210E-02,0.0000000E+00,2.0058687E+01,1.9396195E+02,2.0000000E-01,1.0000000E+00
2.2526731E-01,2.8562559E+00,2.4778828E+01,7.6134918E-01,4.6037292E+00,9.0234210E-02,0.0000000E+00,2.0253192E+01,1.9504933E+02,2.0000000E-01,1.0000000E+00
2.2626731E-01,2.8810858E+00,2.4880955E+01,7.6594767E-01,4.5932057E+00,9.0234210E-02,0.0000000E+00,2.0448786E+01,1.9613841E+02,2.0000000E-01,1.0000000E+00
2.2726731E-01,2.9060178E+00,2.4983014E+01,7.7053552E-01,4.5824416E+00,9.0234210E-02,0.0000000E+00,2.0645470E+01,1.9722917E+02,2.0000000E-01,1.0000000E+00
2.2826731E-01,2.9310518E+00,2.5085008E+01,7.7511248E-01,4.5714387E+00,9.0234210E-02,0.0000000E+00,2.0843245E+01,1.9832160E+02,2.0000000E-01,1.0000000E+00
2.2926731E-01,2.9561878E+00,2.5186934E+01,7.7967831E-01,4.5601988E+00,9.0234210E-02,0.0000000E+00,2.1042113E+01,1.9941568E+02,2.0000000E-01,1.0000000E+00
2.3026731E-01,2.9814257E+00,2.5288795E+01,7.8423280E-01,4.5487235E+00,9.0234210E-02,0.0000000E+00,2.1242077E+01,2.0051139E+02,2.0000000E-01,1.0000000E+00
2.3126731E-01,3.0067654E+00,2.5390589E+01,7.8877568E-01,4.5370146E+00,9.0234210E-02,0.0000000E+00,2.1443137E+01,2.0160872E+02,2.0000000E-01,1.0000000E+00
2.3226731E-01,3.0322068E+00,2.5492318E+01,7.9330675E-01,4.5250739E+00,9.0234210E-02,0.0000000E+00,2.1645295E+01,2.0270765E+02,2.0000000E-01,1.0000000E+00
2.3326731E-01,3.0577500E+00,2.5593980E+01,7.9782575E-01,4.5129032E+00,9.0234210E-02,0.0000000E+00,2.1848553E+01,2.0380817E+02,2.0000000E-01,1.0000000E+00
2.3426731E-01,3.0833948E+00,2.5695577E+01,8.0233248E-01,4.5005043E+00,9.0234210E-02,0.0000000E+00,2.2052912E+01,2.0491026E+02,2.0000000E-01,1.0000000E+00
2.3526731E-01,3.1091411E+00,2.5797108E+01,8.0682669E-01,4.4878788E+00,9.0234210E-02,0.0000000E+00,2.2258374E+01,2.0601390E+02,2.0000000E-01,1.0000000E+00
2.3626731E-01,3.1349890E+00,2.5898573E+01,8.1130816E-01,4.4750287E+00,9.0234210E-02,0.0000000E+00,2.2464940E+01,2.0711909E+02,2.0000000E-01,1.0000000E+00
2.3726731E-01,3.1609382E+00,2.5999974E+01,8.1577667E-01,4.4619556E+00,9.0234210E-02,0.0000000E+00,2.2672612E+01,2.0822580E+02,2.0000000E-01,1.0000000E+00
2.3826731E-01,3.1869889E+00,2.6101309E+01,8.2023200E-01,4.4486615E+00,9.0234210E-02,0.0000000E+00,2.2881392E+01,2.0933401E+02,2.0000000E-01,1.0000000E+00
2.3926731E-01,3.2131408E+00,2.6202579E+01,8.2467392E-01,4.4351482E+00,9.0234210E-02,0.0000000E+00,2.3091281E+01,2.1044372E+02,2.0000000E-01,1.0000000E+00
2.4026731E-01,3.2393940E+00,2.6303784E+01,8.2910222E-01,4.4214173E+00,9.0234210E-02,0.0000000E+00,2.3302280E+01,2.1155490E+02,2.0000000E-01,1.0000000E+00
2.4126731E-01,3.2657484E+00,2.6404924E+01,8.3351668E-01,4.4074709E+00,9.0234210E-02,0.0000000E+00,2.3514391E+01,2.1266754E+02,2.0000000E-01,1.0000000E+00
2.4226731E-01,3.2922038E+00,2.6506000E+01,8.3791709E-01,4.3933106E+00,9.0234210E-02,0.0000000E+00,2.3727616E+01,2.1378162E+02,2.0000000E-01,1.0000000E+00
2.4326731E-01,3.3187604E+00,2.6607011E+01,8.4230323E-01,4.3789383E+00,9.0234210E-02,0.0000000E+00,2.3941955E+01,2.1489712E+02,2.0000000E-01,1.0000000E+00
2.4426731E-01,3.3454178E+00,2.6707958E+01,8.4667490E-01,4.3643559E+00,9.0234210E-02,0.0000000E+00,2.4157410E+01,2.1601404E+02,2.0000000E-01,1.0000000E+00
2.4526731E-01,3.3721762E+00,2.6808840E+01,8.5103188E-01,4.3495651E+00,9.0234210E-02,0.0000000E+00,2.4373983E+01,2.1713235E+02,2.0000000E-01,1.0000000E+00
2.4626731E-01,3.3990355E+00,2.6909659E+01,8.5537396E-01,4.3345679E+00,9.0234210E-02,0.0000000E+00,2.4591675E+01,2.1825204E+02,2.0000000E-01,1.0000000E+00
2.4726731E-01,3.4259955E+00,2.7010413E+01,8.5970094E-01,4.3193661E+00,9.0234210E-02,0.0000000E+00,2.4810488E+01,2.1937308E+02,2.0000000E-01,1.0000000E+00
2.4826731E-01,3.4530563E+00,2.7111104E+01,8.6401262E-01,4.3039614E+00,9.0234210E-02,0.0000000E+00,2.5030422E+01,2.2049547E+02,2.0000000E-01,1.0000000E+00
2.4926731E-01,3.4802177E+00,2.7211731E+01,8.6830880E-01,4.2883558E+00,9.0234210E-02,0.0000000E+00,2.5251479E+01,2.2161919E+02,2.0000000E-01,1.0000000E+00
2.5026731E-01,3.5074797E+00,2.7312294E+01,8.7258927E-01,4.2725511E+00,9.0234210E-02,0.0000000E+00,2.5473661E+01,2.2274421E+02,2.0000000E-01,1.0000000E+00
2.5126731E-01,3.5348423E+00,2.7412794E+01,8.7685384E-01,4.2565492E+00,9.0234210E-02,0.0000000E+00,2.5696968E+01,2.2387053E+02,2.0000000E-01,1.0000000E+00
2.5226731E-01,3.5623053E+00,2.7513231E+01,8.8110230E-01,4.2403518E+00,9.0234210E-02,0.0000000E+00,2.5921402E+01,2.2499813E+02,2.0000000E-01,1.0000000E+00
2.5326731E-01,3.5898687E+00,2.7613605E+01,8.8533448E-01,4.2239609E+00,9.0234210E-02,0.0000000E+00,2.6146965E+01,2.2612699E+02,2.0000000E-01,1.0000000E+00
2.5426731E-01,3.6175325E+00,2.7713916E+01,8.8955016E-01,4.2073783E+00,9.0234210E-02,0.0000000E+00,2.6373657E+01,2.2725710E+02,2.0000000E-01,1.0000000E+00
2.5526731E-01,3.6452965E+00,2.7814164E+01,8.9374917E-01,4.1906058E+00,9.0234210E-02,0.0000000E+00,2.6601479E+01,2.2838843E+02,2.0000000E-01,1.0000000E+00
2.5626731E-01,3.6731608E+00,2.7914349E+01,8.9793131E-01,4.1736453E+00,9.0234210E-02,0.0000000E+00,2.6830434E+01,2.2952097E+02,2.0000000E-01,1.0000000E+00
2.5726731E-01,3.7011252E+00,2.8014471E+01,9.0209640E-01,4.1564987E+00,9.0234210E-02,0.0000000E+00,2.7060522E+01,2.3065471E+02,2.0000000E-01,1.0000000E+00
2.5826731E-01,3.7291897E+00,2.8114532E+01,9.0624425E-01,4.1391677E+00,9.0234210E-02,0.0000000E+00,2.7291744E+01,2.3178963E+02,2.0000000E-01,1.0000000E+00
2.5926731E-01,3.7573543E+00,2.8214530E+01,9.1037467E-01,4.1216543E+00,9.0234210E-02,0.0000000E+00,2.7524101E+01,2.3292571E+02,2.0000000E-01,1.0000000E+00
2.6026731E-01,3.7856188E+00,2.8314466E+01,9.1448749E-01,4.1039603E+00,9.0234210E-02,0.0000000E+00,2.7757596E+01,2.3406294E+02,2.0000000E-01,1.0000000E+00
2.6126731E-01,3.8139832E+00,2.8414340E+01,9.1858253E-01,4.0860875E+00,9.0234210E-02,0.0000000E+00,2.7992228E+01,2.3520129E+02,2.0000000E-01,1.0000000E+00
2.6226731E-01,3.8424474E+00,2.8514152E+01,9.2265961E-01,4.0680377E+00,9.0234210E-02,0.0000000E+00,2.8227999E+01,2.3634076E+02,2.0000000E-01,1.0000000E+00
2.6326731E-01,3.8710115E+00,2.8613902E+01,9.2671855E-01,4.0498129E+00,9.0234210E-02,0.0000000E+00,2.8464910E+01,2.3748132E+02,2.0000000E-01,1.0000000E+00
2.6426731E-01,3.8996752E+00,2.8713591E+01,9.3075918E-01,4.0314148E+00,9.0234210E-02,0.0000000E+00,2.8702962E+01,2.3862297E+02,2.0000000E-01,1.0000000E+00
2.6526731E-01,3.9284386E+00,2.8813218E+01,9.3478132E-01,4.0128453E+00,9.0234210E-02,0.0000000E+00,2.8942156E+01,2.3976567E+02,2.0000000E-01,1.0000000E+00
2.6626731E-01,3.9573016E+00,2.8912784E+01,9.3878481E-01,3.9941061E+00,9.0234210E-02,0.0000000E+00,2.9182493E+01,2.4090943E+02,2.0000000E-01,1.0000000E+00
2.6726731E-01,3.9862642E+00,2.9012289E+01,9.4276948E-01,3.9751992E+00,9.0234210E-02,0.0000000E+00,2.9423975E+01,2.4205421E+02,2.0000000E-01,1.0000000E+00
2.6826731E-01,4.0153262E+00,2.9111733E+01,9.4673516E-01,3.9561264E+00,9.0234210E-02,0.0000000E+00,2.9666602E+01,2.4320001E+02,2.0000000E-01,1.0000000E+00
2.6926731E-01,4.0444876E+00,2.9211116E+01,9.5068168E-01,3.9368894E+00,9.0234210E-02,0.0000000E+00,2.9910375E+01,2.4434681E+02,2.0000000E-01,1.0000000E+00
2.7026731E-01,4.0737484E+00,2.9310439E+01,9.5460888E-01,3.9174901E+00,9.0234210E-02,0.0000000E+00,3.0155296E+01,2.4549459E+02,2.0000000E-01,1.0000000E+00
2.7126731E-01,4.1031085E+00,2.9409701E+01,9.5851660E-01,3.8979302E+00,9.0234210E-02,0.0000000E+00,3.0401365E+01,2.4664334E+02,2.0000000E-01,1.0000000E+00
2.7226731E-01,4.1325678E+00,2.9508902E+01,9.6240469E-01,3.8782116E+00,9.0234210E-02,0.0000000E+00,3.0648583E+01,2.4779304E+02,2.0000000E-01,1.0000000E+00
2.7326731E-01,4.1621263E+00,2.9608043E+01,9.6627297E-01,3.8583362E+00,9.0234210E-02,0.0000000E+00,3.0896951E+01,2.4894367E+02,2.0000000E-01,1.0000000E+00
2.7426731E-01,4.1917838E+00,2.9707124E+01,9.7012131E-01,3.8383056E+00,9.0234210E-02,0.0000000E+00,3.1146471E+01,2.5009522E+02,2.0000000E-01,1.0000000E+00
2.7526731E-01,4.2215405E+00,2.9806145E+01,9.7394953E-01,3.8181216E+00,9.0234210E-02,0.0000000E+00,3.1397142E+01,2.5124767E+02,2.0000000E-01,1.0000000E+00
